Urban,Type,CID,b2,b3,b4,b8,b11,hue,sat,val,BUI,NDBI,VBI
0,7,0,0.0365000,0.0641000,0.0438000,0.2862000,0.2001000,0.2892510,0.4305770,0.0641000,-0.9115970,-0.1770510,-0.7408410
0,7,0,0.0374000,0.0648000,0.0516000,0.2592000,0.2140000,0.2469590,0.4228400,0.0648000,-0.7634740,-0.0955199,-0.7342300
0,7,0,0.0429000,0.0794000,0.0612000,0.4080000,0.2303000,0.2497720,0.4596980,0.0794000,-1.0175300,-0.2783960,-0.7054340
0,7,0,0.0504000,0.0901000,0.0643000,0.5088000,0.3173000,0.2749790,0.4406220,0.0901000,-1.0074199,-0.2318120,-0.6604620
0,9,0,0.0736000,0.1064000,0.1222000,0.3100000,0.3595000,0.1124830,0.3977090,0.1222000,-0.3605850,0.0739358,-0.5299170
0,7,0,0.0362000,0.0726000,0.0585000,0.4320000,0.2628000,0.2312270,0.5013770,0.0726000,-1.0049900,-0.2435230,-0.7470280
0,9,0,0.0847000,0.1172000,0.1474000,0.2746000,0.2688000,0.0863902,0.4253730,0.1474000,-0.3120950,-0.0106735,-0.4853110
0,9,0,0.0966000,0.1236000,0.1720000,0.2520000,0.4415000,0.0596817,0.4383720,0.1720000,0.0845724,0.2732520,-0.4364090
0,9,0,0.0792000,0.1140000,0.1298000,0.3396000,0.3693000,0.1146240,0.3898310,0.1298000,-0.4050580,0.0418959,-0.5004140
1,6,0,0.1658000,0.1892000,0.2312000,0.3044000,0.3138000,0.0596330,0.2828720,0.2312000,-0.1214640,0.0152054,-0.1005150
0,7,0,0.0689000,0.1042000,0.1060000,0.3220000,0.2503000,0.1585800,0.3500000,0.1060000,-0.6299570,-0.1252840,-0.5350880
0,9,0,0.1546000,0.1962000,0.2512000,0.3050000,0.3580000,0.0717736,0.3845540,0.2512000,-0.0167881,0.0799397,-0.2097570
0,9,0,0.1296000,0.1646000,0.2092000,0.2554000,0.3023000,0.0732831,0.3804970,0.2092000,-0.0153450,0.0840954,-0.2904830
0,7,0,0.0732000,0.0968000,0.1206000,0.3144000,0.2987000,0.0829817,0.3930350,0.1206000,-0.4711250,-0.0256076,-0.5304060
1,3,0,0.1680000,0.2208000,0.2310000,0.3552000,0.3233000,0.1396830,0.2727270,0.2310000,-0.2588890,-0.0470155,-0.0828371
0,9,0,0.0760000,0.0867000,0.0938000,0.3054000,0.2381000,0.1001870,0.1897650,0.0938000,-0.6538870,-0.1238270,-0.3384240
0,9,0,0.0810000,0.1088000,0.1368000,0.2598000,0.3482000,0.0830346,0.4078950,0.1368000,-0.1647410,0.1453950,-0.4977000
1,1,0,0.5460000,0.5400000,0.5636000,0.5804000,0.5159000,0.9576270,0.0418736,0.5636000,-0.0735196,-0.0588343,0.8616830
0,9,0,0.0864000,0.1244000,0.1644000,0.3090000,0.3291000,0.0811966,0.4744530,0.1644000,-0.2739500,0.0314998,-0.4853270
0,9,0,0.1070000,0.1406000,0.1882000,0.2896000,0.4664000,0.0689655,0.4314560,0.1882000,0.0216397,0.2338620,-0.3925660
0,7,0,0.0598000,0.0918000,0.0860000,0.2688000,0.2399000,0.1968750,0.3485840,0.0918000,-0.5720310,-0.0568115,-0.5830910
0,9,0,0.0889000,0.1204000,0.1536000,0.2778000,0.3894000,0.0811437,0.4212240,0.1536000,-0.1206340,0.1672660,-0.4655760
1,3,0,0.1210000,0.1580000,0.1776000,0.3124000,0.3086000,0.1089520,0.3186940,0.1776000,-0.2812210,-0.0061192,-0.2842950
1,6,0,0.1512000,0.1888000,0.2378000,0.3540000,0.3651000,0.0723634,0.3641720,0.2378000,-0.1809140,0.0154360,-0.2099290
1,2,0,0.0758000,0.1032000,0.1508000,0.2868000,0.2551000,0.0608889,0.4973470,0.1508000,-0.3692840,-0.0584979,-0.5346740
0,7,0,0.0812000,0.1228000,0.1306000,0.3054000,0.2350000,0.1403510,0.3782540,0.1306000,-0.5311910,-0.1302740,-0.4866900
0,9,0,0.0839000,0.1266000,0.1564000,0.3284000,0.3534000,0.0981609,0.4635550,0.1564000,-0.3181180,0.0366676,-0.4954470
0,9,0,0.0750000,0.0986000,0.1342000,0.2500000,0.2985000,0.0664414,0.4411330,0.1342000,-0.2129830,0.0884230,-0.5334870
0,9,0,0.1072000,0.1526000,0.1930000,0.4132000,0.3734000,0.0881896,0.4445600,0.1930000,-0.4138440,-0.0505975,-0.3945660
0,9,0,0.0578000,0.0906000,0.1050000,0.2632000,0.3158000,0.1158190,0.4495240,0.1050000,-0.3388120,0.0908463,-0.6212970
0,9,0,0.1262000,0.1818000,0.2186000,0.4272000,0.4181000,0.1002890,0.4226900,0.2186000,-0.3337760,-0.0107654,-0.3182490
0,9,0,0.0641000,0.0993000,0.1208000,0.2788000,0.3074000,0.1034690,0.4693710,0.1208000,-0.3466070,0.0487888,-0.5906270
1,3,0,0.1970000,0.2128000,0.2378000,0.3244000,0.3348000,0.0645425,0.1715730,0.2378000,-0.1382610,0.0157767,0.1617770
0,9,0,0.0742000,0.1078000,0.1432000,0.2896000,0.2513000,0.0811594,0.4818440,0.1432000,-0.4090700,-0.0708079,-0.5417920
0,9,0,0.0733000,0.1122000,0.1416000,0.3038000,0.3742000,0.0949244,0.4823450,0.1416000,-0.2603320,0.1038350,-0.5461140
0,9,0,0.0956000,0.1226000,0.1762000,0.2548000,0.4500000,0.0558313,0.4574350,0.1762000,0.0945914,0.2769580,-0.4438440
0,9,0,0.1138000,0.1522000,0.1820000,0.3176000,0.3400000,0.0938416,0.3747250,0.1820000,-0.2373540,0.0340633,-0.3461770
0,9,0,0.0792000,0.0997000,0.1436000,0.2126000,0.3047000,0.0530538,0.4484680,0.1436000,-0.0156716,0.1780400,-0.5149210
0,9,0,0.1001000,0.1330000,0.1786000,0.3052000,0.2694000,0.0698514,0.4395300,0.1786000,-0.3239830,-0.0623042,-0.4221280
0,9,0,0.1002000,0.1356000,0.1788000,0.3140000,0.3327000,0.0750636,0.4395970,0.1788000,-0.2454350,0.0289160,-0.4217310
0,9,0,0.1032000,0.1346000,0.1864000,0.2626000,0.4146000,0.0629006,0.4463520,0.1864000,0.0547432,0.2244540,-0.4108280
1,6,0,0.1390000,0.1716000,0.2172000,0.2786000,0.3764000,0.0694800,0.3600370,0.2172000,0.0254727,0.1493130,-0.2474490
1,6,0,0.1546000,0.2136000,0.2796000,0.3432000,0.4034000,0.0786667,0.4470670,0.2796000,-0.0214873,0.0806322,-0.2304590
0,9,0,0.0384000,0.0480000,0.0639000,0.1058000,0.1417000,0.0627451,0.3990610,0.0639000,-0.1018560,0.1450510,-0.7239510
0,9,0,0.0797000,0.1074000,0.1490000,0.2464000,0.3003000,0.0666186,0.4651010,0.1490000,-0.1477410,0.0985916,-0.5147380
0,9,0,0.1408000,0.1852000,0.2326000,0.3344000,0.3020000,0.0806100,0.3946690,0.2326000,-0.2304530,-0.0509114,-0.2583720
0,9,0,0.0550000,0.0806000,0.0980000,0.2566000,0.2133000,0.0992248,0.4387760,0.0980000,-0.5394120,-0.0921473,-0.6348570
0,9,0,0.1208000,0.1688000,0.2144000,0.3444000,0.3127000,0.0854701,0.4365670,0.2144000,-0.2808840,-0.0482423,-0.3412880
1,6,0,0.1604000,0.2054000,0.2590000,0.3572000,0.3583000,0.0760649,0.3806950,0.2590000,-0.1578260,0.0015374,-0.1902390
0,9,0,0.0720000,0.1104000,0.1232000,0.3492000,0.2888000,0.1250000,0.4155840,0.1232000,-0.5730790,-0.0946708,-0.5426740
0,9,0,0.1022000,0.1258000,0.1312000,0.3212000,0.2410000,0.1356320,0.2210370,0.1312000,-0.5626360,-0.1426540,-0.2550460
0,9,0,0.0700000,0.0957000,0.1274000,0.1938000,0.2825000,0.0746225,0.4505490,0.1274000,-0.0204976,0.1862270,-0.5591310
0,9,0,0.0611000,0.0972000,0.1042000,0.2408000,0.2802000,0.1395980,0.4136280,0.1042000,-0.3203180,0.0756238,-0.5975490
0,9,0,0.1428000,0.1892000,0.1944000,0.3424000,0.3255000,0.1498710,0.2654320,0.1944000,-0.3010110,-0.0253032,-0.1544740
1,6,0,0.1376000,0.1886000,0.2224000,0.3332000,0.3445000,0.1002360,0.3812950,0.2224000,-0.1827500,0.0166740,-0.2632040
0,9,0,0.0974000,0.1268000,0.1668000,0.2544000,0.4206000,0.0706052,0.4160670,0.1668000,0.0382450,0.2462220,-0.4276570
0,7,0,0.0681000,0.1124000,0.1164000,0.3724000,0.3204000,0.1528640,0.4149480,0.1164000,-0.5987890,-0.0750577,-0.5618690
0,9,0,0.1284000,0.1760000,0.2228000,0.2974000,0.3734000,0.0840395,0.4236980,0.2228000,-0.0301088,0.1132980,-0.3107480
0,9,0,0.1022000,0.1380000,0.1794000,0.3124000,0.3378000,0.0772884,0.4303230,0.1794000,-0.2313700,0.0390649,-0.4115360
1,1,0,0.6788000,0.5700000,0.5424000,0.5412000,0.4279000,0.6329420,0.2009430,0.6788000,-0.1158050,-0.1169130,0.5431780
1,3,0,0.1382000,0.1594000,0.1902000,0.2850000,0.2829000,0.0679487,0.2733960,0.1902000,-0.2031930,-0.0036978,-0.1794590
1,1,0,0.2692000,0.3112000,0.3540000,0.3960000,0.3749000,0.0825472,0.2395480,0.3540000,-0.0833706,-0.0273706,0.1928270
0,9,0,0.0824000,0.1080000,0.1334000,0.3416000,0.2660000,0.0836601,0.3823090,0.1334000,-0.5627400,-0.1244240,-0.4826540
1,3,0,0.2170000,0.2098000,0.2232000,0.3480000,0.2865000,0.9104480,0.0600358,0.2232000,-0.3154140,-0.0969267,0.5760720
0,9,0,0.1378000,0.1788000,0.2020000,0.3440000,0.2969000,0.1064380,0.3178220,0.2020000,-0.3335640,-0.0734904,-0.2228110
1,3,0,0.1094000,0.1504000,0.1626000,0.2932000,0.3259000,0.1284460,0.3271830,0.1626000,-0.2337110,0.0528186,-0.3360330
0,9,0,0.0968000,0.1216000,0.1378000,0.2756000,0.2097000,0.1008130,0.2975330,0.1378000,-0.4691260,-0.1357920,-0.3669210
1,1,0,0.3376000,0.3728000,0.4044000,0.4964000,0.3389000,0.0878244,0.1651830,0.4044000,-0.2906860,-0.1885550,0.4199860
0,8,0,0.0259000,0.0648000,0.0333000,0.0742000,0.0173000,0.3016280,0.6003090,0.0648000,-1.0023201,-0.6218580,-0.8051450
0,7,0,0.0520000,0.0954000,0.0798000,0.3708000,0.2428000,0.2265740,0.4549270,0.0954000,-0.8544110,-0.2086050,-0.6532970
0,7,0,0.0516000,0.0900000,0.0702000,0.3716000,0.2574000,0.2526040,0.4266670,0.0900000,-0.8637670,-0.1815580,-0.6516130
0,7,0,0.0488000,0.0964000,0.0722000,0.3916000,0.2575000,0.2514010,0.4937760,0.0964000,-0.8952530,-0.2065940,-0.6733180
0,7,0,0.0474000,0.0804000,0.0712000,0.3532000,0.2687000,0.2131310,0.4104480,0.0804000,-0.8003410,-0.1358740,-0.6724040
0,8,0,0.0175000,0.0290000,0.0244000,0.0426000,0.0781000,0.2333330,0.3965520,0.0290000,0.0224759,0.2941180,-0.8637060
0,7,0,0.0572000,0.0954000,0.0814000,0.3672000,0.2338000,0.2277490,0.4004190,0.0954000,-0.8590570,-0.2219630,-0.6151820
0,7,0,0.0504000,0.0917000,0.0762000,0.4096000,0.3013000,0.2292170,0.4503820,0.0917000,-0.8386330,-0.1523420,-0.6616750
0,7,0,0.0217000,0.0493000,0.0273000,0.5768000,0.2633000,0.2995170,0.5598380,0.0493000,-1.2827899,-0.3731700,-0.8381320
0,7,0,0.0409000,0.0798000,0.0500000,0.3920000,0.2302000,0.2943440,0.4874690,0.0798000,-1.0338000,-0.2600450,-0.7186520
0,7,0,0.0551000,0.0872000,0.0846000,0.3124000,0.2559000,0.1801660,0.3681190,0.0872000,-0.6732230,-0.0994193,-0.6169720
0,7,0,0.0407000,0.0822000,0.0683000,0.3448000,0.2658000,0.2224900,0.5048660,0.0822000,-0.7987100,-0.1293810,-0.7199630
0,7,0,0.0238000,0.0439000,0.0389000,0.3628000,0.1803000,0.2081260,0.4578590,0.0439000,-1.1423600,-0.3360340,-0.8250150
0,8,0,0.0440000,0.1430000,0.0628000,0.0540000,0.0119000,0.3016840,0.6923080,0.1430000,-0.5635040,-0.6388470,-0.6576110
0,7,0,0.0494000,0.0986000,0.0700000,0.3376000,0.2565000,0.2635500,0.4989860,0.0986000,-0.7930350,-0.1365090,-0.6700060
0,7,0,0.0464000,0.0875000,0.0662000,0.3760000,0.2325000,0.2530410,0.4697140,0.0875000,-0.9364140,-0.2358260,-0.6859380
0,7,0,0.0447000,0.0764000,0.0656000,0.2786000,0.2578000,0.2234490,0.4149210,0.0764000,-0.6576030,-0.0387770,-0.6890020
0,7,0,0.0377000,0.0784000,0.0503000,0.3852000,0.2147000,0.2817360,0.5191330,0.0784000,-1.0532200,-0.2842140,-0.7375880
0,9,0,0.0472000,0.0742000,0.0804000,0.3068000,0.2928000,0.1355420,0.4129350,0.0804000,-0.6080600,-0.0233489,-0.6740550
0,7,0,0.0382000,0.0766000,0.0544000,0.3192000,0.2412000,0.2630210,0.5013060,0.0766000,-0.8479660,-0.1391860,-0.7349050
0,7,0,0.0558000,0.0935000,0.0988000,0.2810000,0.3052000,0.1461240,0.4352230,0.0988000,-0.4384430,0.0412828,-0.6299780
0,7,0,0.0461000,0.0760000,0.0830000,0.3396000,0.2562000,0.1350500,0.4445780,0.0830000,-0.7471730,-0.1399800,-0.6853550
0,7,0,0.0226000,0.0492000,0.0256000,0.5700000,0.2418000,0.3145360,0.5406500,0.0492000,-1.3183200,-0.4042870,-0.8331780
0,7,0,0.0655000,0.1150000,0.0922000,0.3740000,0.2436000,0.2434340,0.4304350,0.1150000,-0.8156020,-0.2111400,-0.5783180
0,7,0,0.0296000,0.0682000,0.0444000,0.3576000,0.1886000,0.2694300,0.5659820,0.0682000,-1.0885100,-0.3094100,-0.7849200
0,7,0,0.0402000,0.0863000,0.0562000,0.3432000,0.2541000,0.2754880,0.5341830,0.0863000,-0.8677490,-0.1491710,-0.7218300
0,7,0,0.0312000,0.0560000,0.0384000,0.4464000,0.1963000,0.2849460,0.4428570,0.0560000,-1.2307200,-0.3891400,-0.7754870
0,7,0,0.0342000,0.0712000,0.0435000,0.3256000,0.2171000,0.2914410,0.5196630,0.0712000,-0.9642180,-0.1999260,-0.7589970
0,7,0,0.0454000,0.0920000,0.0668000,0.4256000,0.2777000,0.2567950,0.5065220,0.0920000,-0.9389700,-0.2102940,-0.6925760
0,7,0,0.0314000,0.0572000,0.0481000,0.3780000,0.2017000,0.2254520,0.4510490,0.0572000,-1.0783499,-0.3041230,-0.7749130
0,7,0,0.0271000,0.0486000,0.0380000,0.3608000,0.1784000,0.2488370,0.4423870,0.0486000,-1.1477100,-0.3382790,-0.8020310
0,7,0,0.0552000,0.1006000,0.0874000,0.4168000,0.2289000,0.2151250,0.4512920,0.1006000,-0.9443140,-0.2910020,-0.6354360
0,9,0,0.0928000,0.1230000,0.1588000,0.2880000,0.2910000,0.0762626,0.4156170,0.1588000,-0.2839860,0.0051813,-0.4470920
0,7,0,0.0344000,0.0656000,0.0434000,0.4312000,0.2589000,0.2852560,0.4756100,0.0656000,-1.0667800,-0.2496740,-0.7575800
0,9,0,0.0692000,0.0958000,0.1050000,0.3156000,0.3126000,0.1238360,0.3409520,0.1050000,-0.5054890,-0.0047756,-0.5290980
0,8,0,0.0101000,0.0206000,0.0098000,0.0245000,0.0281000,0.3379630,0.5242720,0.0206000,-0.3601300,0.0684411,-0.9243860
0,7,0,0.0544000,0.0912000,0.0852000,0.3028000,0.2733000,0.1938410,0.4035090,0.0912000,-0.6120310,-0.0512064,-0.6312980
0,7,0,0.0463000,0.0877000,0.0700000,0.3740000,0.2319000,0.2379230,0.4720640,0.0877000,-0.9192120,-0.2345270,-0.6866540
0,7,0,0.0307000,0.0560000,0.0524000,0.2800000,0.2453000,0.1903820,0.4517860,0.0560000,-0.7507750,-0.0660575,-0.7794350
0,7,0,0.0234000,0.0487000,0.0243000,0.4896000,0.2199000,0.3274040,0.5195070,0.0487000,-1.2855600,-0.3801270,-0.8285840
0,8,0,0.0290000,0.0467000,0.0335000,0.0461000,0.0384000,0.2909600,0.3790150,0.0467000,-0.2494160,-0.0911243,-0.7806040
0,7,0,0.0309000,0.0618000,0.0367000,0.4028000,0.1496000,0.3020500,0.5000000,0.0618000,-1.2913600,-0.4583640,-0.7799930
0,7,0,0.0392000,0.0706000,0.0642000,0.2656000,0.2361000,0.2006370,0.4447590,0.0706000,-0.6694730,-0.0588001,-0.7260160
0,7,0,0.0316000,0.0688000,0.0428000,0.3760000,0.2023000,0.2831540,0.5406980,0.0688000,-1.0959700,-0.3003630,-0.7742400
0,7,0,0.0433000,0.0737000,0.0821000,0.3062000,0.2768000,0.1305840,0.4725940,0.0821000,-0.6275600,-0.0504288,-0.7039810
0,8,0,0.0063000,0.0184000,0.0148000,0.0210000,0.0228000,0.2162530,0.6576090,0.0184000,-0.1320880,0.0410959,-0.9455630
0,9,0,0.0856000,0.1108000,0.1552000,0.2246000,0.3088000,0.0603448,0.4484540,0.1552000,-0.0248725,0.1578550,-0.4857980
0,7,0,0.0353000,0.0716000,0.0510000,0.3212000,0.2150000,0.2612490,0.5069830,0.0716000,-0.9240140,-0.1980600,-0.7524990
0,9,0,0.0680000,0.0934000,0.1246000,0.2248000,0.2826000,0.0747939,0.4542540,0.1246000,-0.1728630,0.1139140,-0.5694940
0,7,0,0.0379000,0.0670000,0.0587000,0.4048000,0.2693000,0.2142040,0.4343280,0.0670000,-0.9477190,-0.2010090,-0.7327100
0,7,0,0.0415000,0.0850000,0.0598000,0.3420000,0.2454000,0.2632180,0.5117650,0.0850000,-0.8667930,-0.1644540,-0.7151310
0,7,0,0.0334000,0.0675000,0.0445000,0.3596000,0.2228000,0.2790810,0.5051850,0.0675000,-1.0146500,-0.2348900,-0.7642680
0,7,0,0.0746000,0.1122000,0.1104000,0.3768000,0.2904000,0.1746450,0.3351160,0.1122000,-0.6762940,-0.1294960,-0.4983410
0,7,0,0.0520000,0.0845000,0.0825000,0.3572000,0.2492000,0.1769230,0.3846150,0.0845000,-0.8028440,-0.1781000,-0.6397470
0,7,0,0.0443000,0.0836000,0.0592000,0.4184000,0.2541000,0.2701440,0.4700960,0.0836000,-0.9964060,-0.2443120,-0.6980290
0,7,0,0.0315000,0.0670000,0.0517000,0.4752000,0.2732000,0.2384980,0.5298510,0.0670000,-1.0736700,-0.2699090,-0.7754880
0,8,0,0.0147000,0.0534000,0.0177000,0.0295000,0.0236000,0.3204130,0.7247190,0.0534000,-0.3611110,-0.1111110,-0.8627460
0,8,0,0.0243000,0.0700000,0.0360000,0.0425000,0.0165000,0.2906640,0.6528570,0.0700000,-0.5234810,-0.4406780,-0.8063240
0,9,0,0.0720000,0.1090000,0.1252000,0.3448000,0.3513000,0.1159150,0.4249200,0.1252000,-0.4578960,0.0093377,-0.5448270
0,9,0,0.0817000,0.1078000,0.1508000,0.2258000,0.2948000,0.0629522,0.4582230,0.1508000,-0.0666109,0.1325390,-0.5047800
0,9,0,0.0811000,0.1094000,0.1548000,0.2172000,0.3127000,0.0639982,0.4760980,0.1548000,0.0124808,0.1802230,-0.5092710
0,7,0,0.0407000,0.0811000,0.0542000,0.3038000,0.2341000,0.2776400,0.4981500,0.0811000,-0.8267850,-0.1295780,-0.7199830
0,9,0,0.0772000,0.1066000,0.1440000,0.2160000,0.3026000,0.0733533,0.4638890,0.1440000,-0.0330120,0.1669880,-0.5262290
0,9,0,0.0691000,0.0984000,0.1434000,0.2068000,0.3008000,0.0657245,0.5181310,0.1434000,0.0041458,0.1851850,-0.5664600
0,9,0,0.0585000,0.0814000,0.0998000,0.1780000,0.2261000,0.0924132,0.4138280,0.0998000,-0.1624680,0.1190300,-0.6113920
0,9,0,0.0888000,0.1248000,0.1498000,0.3100000,0.3854000,0.0983606,0.4072100,0.1498000,-0.2399860,0.1084270,-0.4621280
0,9,0,0.1066000,0.1490000,0.1898000,0.3268000,0.3900000,0.0849359,0.4383560,0.1898000,-0.1770260,0.0881696,-0.3956920
0,9,0,0.0932000,0.1284000,0.1578000,0.3078000,0.3917000,0.0908153,0.4093790,0.1578000,-0.2022220,0.1199430,-0.4435620
0,9,0,0.0670000,0.0932000,0.1298000,0.2032000,0.3002000,0.0695329,0.4838210,0.1298000,-0.0277307,0.1926900,-0.5769380
1,6,0,0.1232000,0.1608000,0.1830000,0.3328000,0.3544000,0.1047940,0.3267760,0.1830000,-0.2589910,0.0314319,-0.2820380
0,9,0,0.1114000,0.1420000,0.1860000,0.2720000,0.4133000,0.0683646,0.4010750,0.1860000,0.0184141,0.2061870,-0.3663500
0,9,0,0.0698000,0.1030000,0.1228000,0.3082000,0.3640000,0.1044030,0.4315960,0.1228000,-0.3471510,0.0830110,-0.5569950
0,9,0,0.1040000,0.1412000,0.1794000,0.3168000,0.3479000,0.0822281,0.4202900,0.1794000,-0.2301160,0.0467880,-0.4016910
0,9,0,0.0906000,0.1222000,0.1562000,0.2632000,0.3780000,0.0802845,0.4199740,0.1562000,-0.0760871,0.1790390,-0.4578030
0,9,0,0.0856000,0.1208000,0.1310000,0.3360000,0.2876000,0.1292220,0.3465650,0.1310000,-0.5165860,-0.0776139,-0.4513830
0,9,0,0.1032000,0.1434000,0.1800000,0.3284000,0.3755000,0.0872396,0.4266670,0.1800000,-0.2249830,0.0669129,-0.4065930
0,9,0,0.1004000,0.1406000,0.1722000,0.3204000,0.3502000,0.0933148,0.4169570,0.1722000,-0.2564150,0.0444378,-0.4154360
0,8,0,0.0109000,0.0253000,0.0118000,0.0389000,0.0421000,0.3229170,0.5691700,0.0253000,-0.4950110,0.0395062,-0.9148820
1,3,0,0.1374000,0.1620000,0.1484000,0.3420000,0.2715000,0.2588080,0.1518520,0.1620000,-0.5096940,-0.1149140,0.0323342
1,2,0,0.0882000,0.1166000,0.1482000,0.3364000,0.2527000,0.0788889,0.4048580,0.1482000,-0.5304430,-0.1420810,-0.4640710
1,3,0,0.1842000,0.2266000,0.2500000,0.3500000,0.3161000,0.1073960,0.2632000,0.2500000,-0.2175600,-0.0508933,-0.0257209
1,3,0,0.1952000,0.2366000,0.2558000,0.3268000,0.3583000,0.1138610,0.2369040,0.2558000,-0.0758888,0.0459787,0.0383519
0,9,0,0.1238000,0.1468000,0.1740000,0.2940000,0.2626000,0.0763612,0.2885060,0.1740000,-0.3128240,-0.0564139,-0.2475770
1,3,0,0.1950000,0.2270000,0.2496000,0.3396000,0.3127000,0.0976801,0.2187500,0.2496000,-0.1939880,-0.0412387,0.0658695
1,3,0,0.1676000,0.1862000,0.2430000,0.3356000,0.3495000,0.0411140,0.3102880,0.2430000,-0.1397520,0.0202890,-0.1216150
0,7,0,0.1382000,0.1104000,0.1902000,0.2998000,0.3240000,0.9419380,0.4195580,0.1902000,-0.1848790,0.0387945,-0.3761460
0,9,0,0.0980000,0.1260000,0.1384000,0.3032000,0.2933000,0.1155120,0.2919080,0.1384000,-0.3897850,-0.0165968,-0.3567390
1,4,0,0.1512000,0.1952000,0.2236000,0.3094000,0.3105000,0.1012890,0.3237930,0.2236000,-0.1592010,0.0017745,-0.1830360
1,3,0,0.1824000,0.1924000,0.2220000,0.3420000,0.3520000,0.0420875,0.1783780,0.2220000,-0.1983570,0.0144092,0.1089510
0,9,0,0.1324000,0.1918000,0.2274000,0.4212000,0.3449000,0.1042110,0.4177660,0.2274000,-0.3983930,-0.0995954,-0.2950650
0,7,0,0.1096000,0.1030000,0.1408000,0.3252000,0.3613000,0.9708990,0.2684660,0.1408000,-0.3431230,0.0525856,-0.3119390
1,4,0,0.1010000,0.1316000,0.1288000,0.2552000,0.2786000,0.1819170,0.2325230,0.1316000,-0.2853300,0.0438366,-0.2771670
0,7,0,0.0460000,0.0826000,0.0720000,0.2850000,0.2529000,0.2149360,0.4430990,0.0826000,-0.6563150,-0.0596765,-0.6857520
0,7,0,0.0320000,0.0700000,0.0390000,0.3512000,0.2126000,0.3026320,0.5428570,0.0700000,-1.0459300,-0.2458320,-0.7715620
0,7,0,0.0230000,0.0520000,0.0253000,0.5976000,0.2760000,0.3201150,0.5576920,0.0520000,-1.2869000,-0.3681320,-0.8294220
0,7,0,0.0370000,0.0806000,0.0604000,0.2974000,0.2393000,0.2438840,0.5409430,0.0806000,-0.7706350,-0.1082540,-0.7406450
0,7,0,0.0529000,0.0876000,0.0764000,0.3140000,0.2301000,0.2204610,0.3961190,0.0876000,-0.7628060,-0.1542000,-0.6378060
0,9,0,0.0681000,0.0938000,0.0951000,0.2518000,0.2926000,0.1586420,0.2839120,0.0951000,-0.3767700,0.0749449,-0.4981690
0,7,0,0.0518000,0.0795000,0.0664000,0.2964000,0.2541000,0.2454870,0.3484280,0.0795000,-0.7107970,-0.0768392,-0.6284420
0,7,0,0.0520000,0.0825000,0.0688000,0.4016000,0.2687000,0.2415300,0.3696970,0.0825000,-0.9057520,-0.1982690,-0.6351150
0,7,0,0.0493000,0.0917000,0.0722000,0.3992000,0.2853000,0.2433180,0.4623770,0.0917000,-0.8600770,-0.1663990,-0.6689990
0,7,0,0.0820000,0.1104000,0.1152000,0.3312000,0.2426000,0.1425700,0.2881940,0.1152000,-0.6382800,-0.1544090,-0.4288470
0,7,0,0.0450000,0.0888000,0.0681000,0.3096000,0.2520000,0.2454340,0.4932430,0.0888000,-0.7419600,-0.1025640,-0.6948680
0,7,0,0.0474000,0.0920000,0.0702000,0.3608000,0.2480000,0.2481320,0.4847830,0.0920000,-0.8595280,-0.1852830,-0.6809890
0,7,0,0.0518000,0.1028000,0.0752000,0.3624000,0.2613000,0.2568630,0.4961090,0.1028000,-0.8184040,-0.1620970,-0.6567090
0,7,0,0.0646000,0.0956000,0.0915000,0.3648000,0.2792000,0.1887100,0.3242680,0.0956000,-0.7318670,-0.1329190,-0.5446190
0,7,0,0.0434000,0.0886000,0.0558000,0.3464000,0.2409000,0.2876110,0.5101580,0.0886000,-0.9021620,-0.1796360,-0.7040540
0,9,0,0.0452000,0.0722000,0.0753000,0.2484000,0.2733000,0.1495020,0.3997340,0.0753000,-0.4870260,0.0477286,-0.6829700
1,6,0,0.1370000,0.1550000,0.1562000,0.3292000,0.2826000,0.1562500,0.1229190,0.1562000,-0.4325760,-0.0761687,0.1192340
0,7,0,0.0324000,0.0798000,0.0391000,0.4212000,0.2238000,0.3097750,0.5939850,0.0798000,-1.1361600,-0.3060470,-0.7631290
0,7,0,0.0312000,0.0562000,0.0384000,0.3196000,0.1969000,0.2853330,0.4448400,0.0562000,-1.0230401,-0.2375610,-0.7756670
0,7,0,0.0700000,0.0913000,0.0943000,0.3038000,0.2638000,0.1460910,0.2576880,0.0943000,-0.5967220,-0.0704722,-0.4641870
0,9,0,0.0882000,0.1094000,0.1240000,0.2896000,0.2765000,0.0986964,0.2887100,0.1240000,-0.4235280,-0.0231408,-0.3990930
0,7,0,0.0580000,0.0798000,0.0776000,0.3432000,0.3033000,0.1834860,0.2731830,0.0798000,-0.6928960,-0.0617169,-0.5478540
0,7,0,0.0497000,0.0886000,0.0776000,0.3090000,0.2598000,0.2137960,0.4390520,0.0886000,-0.6850490,-0.0864979,-0.6641730
0,7,0,0.0522000,0.0900000,0.0714000,0.4208000,0.2545000,0.2486770,0.4200000,0.0900000,-0.9561350,-0.2462610,-0.6470590
0,7,0,0.0470000,0.0908000,0.0712000,0.3184000,0.2458000,0.2412480,0.4823790,0.0908000,-0.7631750,-0.1286780,-0.6831700
0,7,0,0.0638000,0.0964000,0.1018000,0.3888000,0.2987000,0.1429820,0.3732810,0.1018000,-0.7160530,-0.1310550,-0.5714410
0,7,0,0.0501000,0.0926000,0.0836000,0.3936000,0.2989000,0.2019610,0.4589630,0.0926000,-0.7863740,-0.1367510,-0.6642270
